Unnamed: 0,data,fonte,id,descricao,tipo,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities,categoria,valor_total,valor_m2,valor_condo_m2,area_por_quarto,tem_vaga
5030,2023-12-06 13:00:06.038079,Vivareal,2638186687,"Apartamento com  Quarto para Aluguel, 31m²",Apartamento,"Rua São João Batista, 209 - Agronômica, Florianópolis - SC",Rua São João Batista,209.0, Agronômica,florianopolis,3000,Mês,164.0,31.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-31m2-aluguel-RS3000-id-2638186687/,Garagem; Segurança 24h,Residencial,3164.0,96.7741935483871,5.290322580645161,31.0,1
5034,2023-12-06 13:00:06.045985,Vivareal,2650203362,"Casa com 3 Quartos para Aluguel, 218m²",Casa,"Rua Doutor Eros Merlin, 67 - Centro, Florianópolis - SC",Rua Doutor Eros Merlin,67.0, Centro,florianopolis,7000,Mês,0.0,218.0,3.0,3.0,4.0,https://vivareal.com.br/imovel/casa-3-quartos-centro-bairros-florianopolis-com-garagem-218m2-aluguel-RS7000-id-2650203362/,Piscina; Mobiliado; Churrasqueira; Varanda; Quintal; ...,Residencial,7000.0,32.11009174311926,0.0,72.66666666666667,1
5036,2023-12-06 13:00:06.050051,Vivareal,2574403108,Apartamento com 3 Quartos à Venda/Aluguel 167m²,Apartamento,"Rua Doutor Armínio Tavares, 160 - Centro, Florianópolis - SC",Rua Doutor Armínio Tavares,160.0, Centro,florianopolis,20695,Mês,0.0,167.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-167m2-venda-RS5174000-id-2574403108/,Piscina; Churrasqueira; Elevador; Condomínio fechado; Academia; ...,Residencial,20695.0,123.92215568862277,0.0,55.666666666666664,1
5037,2023-12-06 13:00:06.052003,Vivareal,2663430714,"Apartamento com 2 Quartos para Aluguel, 80m²",Apartamento,"Avenida Campeche, 1670 - Campeche, Florianópolis - SC",Avenida Campeche,1670.0, Campeche,florianopolis,7500,Mês,900.0,80.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-80m2-aluguel-RS7500-id-2663430714/,Garagem,Residencial,8400.0,93.75,11.25,40.0,1
5038,2023-12-06 13:00:06.053966,Vivareal,2644115085,"Casa de condomínio com 4 Quartos para Aluguel, 287m²",Casa,"Rua das Figueiras, 31 - Lagoa da Conceição, Florianópolis - SC",Rua das Figueiras,31.0, Lagoa da Conceição,florianopolis,27500,Mês,880.0,287.0,1.0,4.0,2.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-287m2-aluguel-RS27500-id-2644115085/,Piscina; Academia; Espaço gourmet; Playground; Quadra poliesportiva; ...,Residencial,28380.0,95.81881533101046,3.0662020905923346,71.75,1
5039,2023-12-06 13:00:06.055922,Vivareal,2657185877,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Carvoeira, Florianópolis - SC",,,Carvoeira,florianopolis,2550,Mês,550.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-35m2-aluguel-RS2550-id-2657185877/,Elevador; Jardim; Área de serviço; Salão de festas; Armário embutido; ...,Residencial,3100.0,72.85714285714286,15.714285714285714,35.0,1
5041,2023-12-06 13:00:06.059861,Vivareal,2672552292,"Apartamento com 3 Quartos para Aluguel, 104m²",Apartamento,"Rua João Meirelles, 1415 - Abraão, Florianópolis - SC",Rua João Meirelles,1415.0, Abraão,florianopolis,4000,Mês,987.0,104.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-104m2-aluguel-RS4000-id-2672552292/,Piscina; Churrasqueira; Varanda; Academia; Espaço gourmet; ...,Residencial,4987.0,38.46153846153846,9.490384615384617,34.666666666666664,1
5045,2023-12-06 13:00:06.067690,Vivareal,2655713192,Apartamento com  Quarto à Venda/Aluguel 22m²,Apartamento,"Rodovia Armando Calil Bulos, 6540 - Ingleses do Rio Vermelho, Florianópolis - SC",Rodovia Armando Calil Bulos,6540.0, Ingleses do Rio Vermelho,florianopolis,2800,Mês,360.0,22.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-22m2-venda-RS477000-id-2655713192/,,Residencial,3160.0,127.27272727272728,16.363636363636363,22.0,1
5046,2023-12-06 13:00:06.069637,Vivareal,2663388806,"Casa com 7 Quartos para Aluguel, 750m²",Casa,"Avenida dos Búzios, 2965 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,2965.0, Jurerê Internacional,florianopolis,40000,Mês,2160.0,750.0,9.0,7.0,1.0,https://vivareal.com.br/imovel/casa-de-condominio-7-quartos-jurere-internacional-bairros-florianopolis-750m2-aluguel-RS40000-id-2663388806/,,Residencial,42160.0,53.333333333333336,2.88,107.14285714285714,1
5047,2023-12-06 13:00:06.071568,Vivareal,2635580155,Apartamento com 3 Quartos à Venda/Aluguel 113m²,Apartamento,"Avenida dos Búzios - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios ,, Jurerê Internacional,florianopolis,10000,Mês,1500.0,113.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-113m2-venda-RS2490000-id-2635580155/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...,Residencial,11500.0,88.49557522123894,13.27433628318584,37.666666666666664,1
5050,2023-12-06 13:00:06.077442,Vivareal,2658297661,"Casa com  Quarto para Aluguel, 55m²",Casa,"Rua João Carlos de Menezes, 173 - Campeche, Florianópolis - SC",Rua João Carlos de Menezes,173.0, Campeche,florianopolis,3500,Mês,0.0,55.0,1.0,1.0,2.0,https://vivareal.com.br/imovel/casa-1-quartos-campeche-bairros-florianopolis-com-garagem-55m2-aluguel-RS3500-id-2658297661/,Mobiliado; Aceita animais,Residencial,3500.0,63.63636363636363,0.0,55.0,1
5055,2023-12-06 13:00:07.028858,Vivareal,2672062993,"Casa com 3 Quartos para Aluguel, 110m²",Casa,"Armação do Pântano do Sul, Florianópolis - SC",,,Armação do Pântano do Sul,florianopolis,3000,Mês,22.0,110.0,1.0,3.0,3.0,https://vivareal.com.br/imovel/casa-3-quartos-armacao-do-pantano-do-sul-bairros-florianopolis-com-garagem-110m2-aluguel-RS3000-id-2672062993/,Aceita animais; Ar-condicionado,Residencial,3022.0,27.272727272727277,0.2,36.666666666666664,1
5057,2023-12-06 13:00:07.032968,Vivareal,2650119622,"Apartamento com 3 Quartos para Aluguel, 144m²",Apartamento,"Avenida Luiz Boiteux Piazza, 2597 - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida Luiz Boiteux Piazza,2597.0, Cachoeira do Bom Jesus,florianopolis,7000,Mês,2060.0,144.0,5.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-144m2-aluguel-RS7000-id-2650119622/,Piscina; Mobiliado; Churrasqueira; Elevador; Varanda; ...,Residencial,9060.0,48.61111111111112,14.305555555555555,48.0,1
5067,2023-12-06 13:00:07.054071,Vivareal,2659419603,"Apartamento com 3 Quartos para Aluguel, 112m²",Apartamento,"Rua São Francisco, 190 - Centro, Florianópolis - SC",Rua São Francisco,190.0, Centro,florianopolis,6500,Mês,700.0,112.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-112m2-aluguel-RS6500-id-2659419603/,Garagem,Residencial,7200.0,58.035714285714285,6.25,37.333333333333336,1
5068,2023-12-06 13:00:07.056103,Vivareal,2661653480,"Apartamento com 4 Quartos para Aluguel, 116m²",Apartamento,"Rua Altamiro Guimarães, 245 - Centro, Florianópolis - SC",Rua Altamiro Guimarães,245.0, Centro,florianopolis,4800,Mês,1730.0,116.0,3.0,4.0,1.0,https://vivareal.com.br/imovel/4-quartos-centro-bairros-florianopolis-com-garagem-116m2-aluguel-RS4800-id-2661653480/,Elevador; Garagem; Área de serviço; Salão de festas; Cozinha; ...,Residencial,6530.0,41.37931034482759,14.913793103448276,29.0,1
5069,2023-12-06 13:00:07.058130,Vivareal,2655623390,"Apartamento com 2 Quartos para Aluguel, 74m²",Apartamento,"Rua Hermann Blumenau, 95 - Centro, Florianópolis - SC",Rua Hermann Blumenau,95.0, Centro,florianopolis,3600,Mês,1144.0,74.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-74m2-aluguel-RS3600-id-2655623390/,Elevador; Interfone; Salão de festas; Armário na cozinha; Ar-condicionado,Residencial,4744.0,48.648648648648646,15.45945945945946,37.0,1
5073,2023-12-06 13:00:07.067172,Vivareal,2651805757,"Apartamento com 5 Quartos para Aluguel, 744m²",Apartamento,"Avenida Campeche - Campeche, Florianópolis - SC",Avenida Campeche ,, Campeche,florianopolis,37000,Mês,5000.0,744.0,5.0,5.0,3.0,https://vivareal.com.br/imovel/apartamento-5-quartos-campeche-bairros-florianopolis-com-garagem-744m2-aluguel-RS37000-id-2651805757/,Elevador; Salão de festas; Quadra poliesportiva; Armário na cozinha; Salão de jogos; ...,Residencial,42000.0,49.73118279569893,6.720430107526882,148.8,1
5074,2023-12-06 13:00:07.069443,Vivareal,2649015101,"Apartamento com  Quarto para Aluguel, 29m²",Apartamento,"Avenida Hercílio Luz, 303 - Centro, Florianópolis - SC",Avenida Hercílio Luz,303.0, Centro,florianopolis,3600,Mês,450.0,29.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-29m2-aluguel-RS3600-id-2649015101/,Mobiliado; Elevador; Aceita animais; Ar-condicionado; Perto de vias de acesso; ...,Residencial,4050.0,124.13793103448276,15.517241379310343,29.0,1
5078,2023-12-06 13:00:07.077535,Vivareal,2673327075,"Apartamento com  Quarto para Aluguel, 35m²",Apartamento,"Rua Allan Kardec - Centro, Florianópolis - SC",Rua Allan Kardec ,, Centro,florianopolis,6164,Mês,525.0,35.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-35m2-aluguel-RS6164-id-2673327075/,Garagem; Aceita animais,Residencial,6689.0,176.11428571428573,15.0,35.0,1
5079,2023-12-06 13:00:07.079495,Vivareal,2646975971,"Apartamento com 2 Quartos para Aluguel, 75m²",Apartamento,"Rua da Capela - Campeche, Florianópolis - SC",Rua da Capela ,, Campeche,florianopolis,7000,Mês,575.0,75.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-75m2-aluguel-RS7000-id-2646975971/,Mobiliado; Churrasqueira; Elevador; Varanda; Academia; ...,Residencial,7575.0,93.33333333333331,7.666666666666667,37.5,1
5080,2023-12-06 13:00:07.081520,Vivareal,2648674266,"Apartamento com 2 Quartos para Aluguel, 70m²",Apartamento,"Rua Dante de Patta, 155 - Ingleses do Rio Vermelho, Florianópolis - SC",Rua Dante de Patta,155.0, Ingleses do Rio Vermelho,florianopolis,1950,Mês,640.0,70.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-aluguel-RS1950-id-2648674266/,Garagem,Residencial,2590.0,27.857142857142858,9.142857142857142,35.0,1
5082,2023-12-06 13:00:07.085491,Vivareal,2571056558,Apartamento com 2 Quartos à Venda/Aluguel 67m²,Apartamento,"Rua Orlando Odilio Koerich, 201 - Jardim Atlântico, Florianópolis - SC",Rua Orlando Odilio Koerich,201.0, Jardim Atlântico,florianopolis,4413,Mês,0.0,67.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-67m2-venda-RS1117000-id-2571056558/,Piscina; Churrasqueira; Elevador; Condomínio fechado; Academia; ...,Residencial,4413.0,65.86567164179104,0.0,33.5,1
5088,2023-12-06 13:00:07.097650,Vivareal,2662961961,"Casa com 4 Quartos para Aluguel, 100m²",Casa,"Rua Almirante Carlos da Silveira Carneiro, 278 - Agronômica, Florianópolis - SC",Rua Almirante Carlos da Silveira Carneiro,278.0, Agronômica,florianopolis,6000,Mês,0.0,100.0,1.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-agronomica-bairros-florianopolis-com-garagem-100m2-aluguel-RS6000-id-2662961961/,,Residencial,6000.0,60.0,0.0,25.0,1
5089,2023-12-06 13:00:07.923903,Vivareal,2672204928,"Apartamento com 3 Quartos para Aluguel, 118m²",Apartamento,"Rua Lázaro de Oliveira Souza - Ingleses do Rio Vermelho, Florianópolis - SC",Rua Lázaro de Oliveira Souza ,, Ingleses do Rio Vermelho,florianopolis,6500,Mês,580.0,118.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-118m2-aluguel-RS6500-id-2672204928/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...,Residencial,7080.0,55.08474576271186,4.915254237288136,39.333333333333336,1
5090,2023-12-06 13:00:07.926693,Vivareal,2663795227,Apartamento com 3 Quartos para Venda/Aluguel 93m²,Apartamento,"Rua Pastor William Richard Schisler Filho, 1128 - Itacorubi, Florianópolis - SC",Rua Pastor William Richard Schisler Filho,1128.0, Itacorubi,florianopolis,3650,Mês,850.0,93.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-93m2-venda-RS930000-id-2663795227/,Salão de festas; Garagem,Residencial,4500.0,39.24731182795699,9.13978494623656,31.0,1
5091,2023-12-06 13:00:07.928734,Vivareal,2619242826,"Apartamento com 3 Quartos para Aluguel, 160m²",Apartamento,"Rua Laurindo Januário da Silveira - Lagoa da Conceição, Florianópolis - SC",Rua Laurindo Januário da Silveira ,, Lagoa da Conceição,florianopolis,7500,Mês,1200.0,160.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-160m2-aluguel-RS7500-id-2619242826/,Piscina; Mobiliado; Elevador; Aceita animais; Ar-condicionado; ...,Residencial,8700.0,46.875,7.5,53.333333333333336,1
5092,2023-12-06 13:00:07.930773,Vivareal,2634623662,"Casa com 5 Quartos para Aluguel, 500m²",Casa,"Rua Júlio Vieira, 189 - Joao Paulo, Florianópolis - SC",Rua Júlio Vieira,189.0, Joao Paulo,florianopolis,17000,Mês,0.0,500.0,4.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-joao-paulo-bairros-florianopolis-com-garagem-500m2-aluguel-RS17000-id-2634623662/,,Residencial,17000.0,34.0,0.0,100.0,1
5094,2023-12-06 13:00:07.934773,Vivareal,2662641858,"Apartamento com 2 Quartos para Aluguel, 67m²",Apartamento,"Rodovia João Paulo, 710 - Joao Paulo, Florianópolis - SC",Rodovia João Paulo,710.0, Joao Paulo,florianopolis,3000,Mês,700.0,67.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-67m2-aluguel-RS3000-id-2662641858/,Garagem,Residencial,3700.0,44.776119402985074,10.447761194029852,33.5,1
5097,2023-12-06 13:00:07.940708,Vivareal,2605405200,"Apartamento com  Quarto para Aluguel, 68m²",Apartamento,"Rua Hoepcke, 168 - Centro, Florianópolis - SC",Rua Hoepcke,168.0, Centro,florianopolis,4900,Mês,500.0,68.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-68m2-aluguel-RS4900-id-2605405200/,Piscina; Elevador; Academia; Espaço gourmet; Jardim; ...,Residencial,5400.0,72.05882352941177,7.352941176470588,68.0,1
5100,2023-12-06 13:00:07.946678,Vivareal,2657288777,"Apartamento com  Quarto para Aluguel, 30m²",Apartamento,"Rua Pau de Canela, 745 - Rio Tavares, Florianópolis - SC",Rua Pau de Canela,745.0, Rio Tavares,florianopolis,1950,Mês,0.0,30.0,1.0,1.0,2.0,https://vivareal.com.br/imovel/apartamento-1-quartos-rio-tavares-bairros-florianopolis-com-garagem-30m2-aluguel-RS1950-id-2657288777/,Condomínio fechado; Cozinha; Mais de um andar; Quintal,Residencial,1950.0,65.0,0.0,30.0,1
5102,2023-12-06 13:00:07.950538,Vivareal,2655391358,"Casa com 4 Quartos para Aluguel, 320m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,25900,Mês,0.0,320.0,4.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-320m2-aluguel-RS25900-id-2655391358/,Mobiliado; Churrasqueira; Quintal; Ar-condicionado; Escritório; ...,Residencial,25900.0,80.9375,0.0,80.0,1
5103,2023-12-06 13:00:07.952543,Vivareal,2653158921,"Apartamento com 2 Quartos para Aluguel, 80m²",Apartamento,"Rua Deputado Antônio Edu Vieira, 1422 - Pantanal, Florianópolis - SC",Rua Deputado Antônio Edu Vieira,1422.0, Pantanal,florianopolis,3200,Mês,1000.0,80.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-pantanal-bairros-florianopolis-com-garagem-80m2-aluguel-RS3200-id-2653158921/,Garagem,Residencial,4200.0,40.0,12.5,40.0,1
5105,2023-12-06 13:00:07.956458,Vivareal,2632028056,"Apartamento com 4 Quartos para Aluguel, 172m²",Apartamento,"Estrada Haroldo Soares Glavan, 3838' - Cacupé, Florianópolis - SC",Estrada Haroldo Soares Glavan,3838.0, Cacupé,florianopolis,9900,Mês,1550.0,172.0,3.0,4.0,2.0,https://vivareal.com.br/imovel/apartamento-4-quartos-cacupe-bairros-florianopolis-com-garagem-172m2-aluguel-RS9900-id-2632028056/,Elevador,Residencial,11450.0,57.55813953488372,9.011627906976743,43.0,1
5107,2023-12-06 13:00:07.960349,Vivareal,2659542657,"Apartamento com 2 Quartos para Aluguel, 77m²",Apartamento,"Rua Coronel Pedro Demoro, 1507 - Balneário, Florianópolis - SC",Rua Coronel Pedro Demoro,1507.0, Balneário,florianopolis,4800,Mês,700.0,77.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-balneario-bairros-florianopolis-com-garagem-77m2-aluguel-RS4800-id-2659542657/,Piscina; Churrasqueira; Varanda; Espaço gourmet; Garagem; ...,Residencial,5500.0,62.33766233766234,9.090909090909092,38.5,1
5108,2023-12-06 13:00:07.962301,Vivareal,2642645260,"Casa com 4 Quartos para Aluguel, 338m²",Casa,"Rua Adolfo Gonçalves de Aguiar - Itacorubi, Florianópolis - SC",Rua Adolfo Gonçalves de Aguiar ,, Itacorubi,florianopolis,9400,Mês,0.0,338.0,2.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-itacorubi-bairros-florianopolis-com-garagem-338m2-aluguel-RS9400-id-2642645260/,Piscina; Churrasqueira; Aceita animais,Residencial,9400.0,27.810650887573964,0.0,84.5,1
5109,2023-12-06 13:00:07.964271,Vivareal,2480233773,Casa com 4 Quartos para Venda/Aluguel 787m²,Casa,"Rua das Jatuaranas - Jurerê Internacional, Florianópolis - SC",Rua das Jatuaranas ,, Jurerê Internacional,florianopolis,35000,Mês,0.0,787.0,7.0,4.0,1.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-787m2-venda-RS7500000-id-2480233773/,Mobiliado; Churrasqueira; Varanda; Ar-condicionado; Área de serviço; ...,Residencial,35000.0,44.47268106734435,0.0,196.75,1
5116,2023-12-06 13:00:07.977967,Vivareal,2655929698,"Casa com 4 Quartos para Aluguel, 185m²",Casa,"Rua das Cerejeiras, 430 - Carvoeira, Florianópolis - SC",Rua das Cerejeiras,430.0, Carvoeira,florianopolis,5800,Mês,0.0,185.0,4.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-carvoeira-bairros-florianopolis-com-garagem-185m2-aluguel-RS5800-id-2655929698/,Garagem,Residencial,5800.0,31.35135135135135,0.0,46.25,1
5120,2023-12-06 13:00:07.985767,Vivareal,2652365039,"Casa de condomínio com  Quarto para Aluguel, 260m²",Casa,"Rua Doutor Heitor Blum, 850 - Estreito, Florianópolis - SC",Rua Doutor Heitor Blum,850.0, Estreito,florianopolis,7900,Mês,120.0,260.0,3.0,1.0,3.0,https://vivareal.com.br/imovel/casa-de-condominio-1-quartos-estreito-bairros-florianopolis-com-garagem-260m2-aluguel-RS7900-id-2652365039/,Garagem,Residencial,8020.0,30.384615384615383,0.4615384615384615,260.0,1
5123,2023-12-06 13:00:07.991631,Vivareal,2663390301,"Apartamento com 2 Quartos para Aluguel, 100m²",Apartamento,"Rua Gilmar Darli Vieira - Campeche, Florianópolis - SC",Rua Gilmar Darli Vieira ,, Campeche,florianopolis,8000,Mês,872.0,100.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-100m2-aluguel-RS8000-id-2663390301/,Piscina; Churrasqueira; Elevador; Condomínio fechado; Academia; ...,Residencial,8872.0,80.0,8.72,50.0,1
5125,2023-12-06 13:00:08.785874,Vivareal,2636872753,"Casa com 4 Quartos para Aluguel, 325m²",Casa,"Avenida Governador José Boabaid - Córrego Grande, Florianópolis - SC",Avenida Governador José Boabaid ,, Córrego Grande,florianopolis,12000,Mês,0.0,325.0,3.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-corrego-grande-bairros-florianopolis-com-garagem-325m2-aluguel-RS12000-id-2636872753/,Piscina; Churrasqueira; Portão eletrônico; Aceita animais,Residencial,12000.0,36.92307692307692,0.0,81.25,1
5130,2023-12-06 13:00:08.796631,Vivareal,2483388798,"Casa com 4 Quartos para Aluguel, 810m²",Casa,"Rua Professor Paulo Roberto Martins, 1010 - Santa Mônica, Florianópolis - SC",Rua Professor Paulo Roberto Martins,1010.0, Santa Mônica,florianopolis,22000,Mês,0.0,810.0,5.0,4.0,6.0,https://vivareal.com.br/imovel/casa-4-quartos-santa-monica-bairros-florianopolis-com-garagem-810m2-aluguel-RS22000-id-2483388798/,Acesso para deficientes; Aceita animais,Residencial,22000.0,27.160493827160494,0.0,202.5,1
5134,2023-12-06 13:00:08.804472,Vivareal,2665364812,"Casa com 3 Quartos para Aluguel, 250m²",Casa,"Rua Reverendo Gelson dos Santos Castro - Rio Tavares, Florianópolis - SC",Rua Reverendo Gelson dos Santos Castro ,, Rio Tavares,florianopolis,8500,Mês,0.0,250.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/sobrado-3-quartos-rio-tavares-bairros-florianopolis-com-garagem-250m2-aluguel-RS8500-id-2665364812/,Piscina; Churrasqueira; Varanda; Quintal; Aceita animais; ...,Residencial,8500.0,34.0,0.0,83.33333333333333,1
5136,2023-12-06 13:00:08.808457,Vivareal,2670987624,"Apartamento com 3 Quartos para Aluguel, 142m²",Apartamento,"Centro, Florianópolis - SC",,,Centro,florianopolis,7300,Mês,1200.0,142.0,4.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-142m2-aluguel-RS7300-id-2670987624/,Elevador; Varanda; Ar-condicionado; Salão de festas; Escritório; ...,Residencial,8500.0,51.40845070422535,8.450704225352112,47.333333333333336,1
5141,2023-12-06 13:00:08.818290,Vivareal,2643855017,"Apartamento com 2 Quartos para Aluguel, 60m²",Apartamento,"Rua Itapuã - Itacorubi, Florianópolis - SC",Rua Itapuã ,, Itacorubi,florianopolis,4900,Mês,1.0,60.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-60m2-aluguel-RS4900-id-2643855017/,Ar-condicionado; Mobiliado; Aceita animais,Residencial,4901.0,81.66666666666667,0.0166666666666666,30.0,1
5143,2023-12-06 13:00:08.822275,Vivareal,2655426584,"Apartamento com 3 Quartos para Aluguel, 166m²",Apartamento,"Avenida Governador Irineu Bornhausen - Agronômica, Florianópolis - SC",Avenida Governador Irineu Bornhausen ,, Agronômica,florianopolis,8500,Mês,1893.0,166.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-agronomica-bairros-florianopolis-com-garagem-166m2-aluguel-RS8500-id-2655426584/,Mobiliado; Academia; Aceita animais; Garagem; Ar-condicionado; ...,Residencial,10393.0,51.20481927710844,11.403614457831326,55.333333333333336,1
5144,2023-12-06 13:00:08.824201,Vivareal,2651716193,"Apartamento com 4 Quartos para Aluguel, 158m²",Apartamento,"Centro, Florianópolis - SC",,,Centro,florianopolis,7298,Mês,1892.0,158.0,3.0,4.0,1.0,https://vivareal.com.br/imovel/apartamento-4-quartos-centro-bairros-florianopolis-com-garagem-158m2-aluguel-RS7298-id-2651716193/,,Residencial,9190.0,46.18987341772152,11.974683544303796,39.5,1
5149,2023-12-06 13:00:08.834029,Vivareal,2665953393,"Apartamento com  Quarto para Aluguel, 38m²",Apartamento,"Rua Júlio D'Acia Barreto, 35 - Carvoeira, Florianópolis - SC",Rua Júlio D'Acia Barreto,35.0, Carvoeira,florianopolis,3100,Mês,480.0,38.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-38m2-aluguel-RS3100-id-2665953393/,Elevador; Condomínio fechado; Academia; Espaço gourmet; Salão de festas; ...,Residencial,3580.0,81.57894736842105,12.63157894736842,38.0,1
5155,2023-12-06 13:00:08.845828,Vivareal,2667534899,"Apartamento com  Quarto para Aluguel, 38m²",Apartamento,"Rua das Acácias, 26 - Carvoeira, Florianópolis - SC",Rua das Acácias,26.0, Carvoeira,florianopolis,2700,Mês,463.0,38.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-carvoeira-bairros-florianopolis-com-garagem-38m2-aluguel-RS2700-id-2667534899/,Elevador; Academia; Interfone; Área de serviço,Residencial,3163.0,71.05263157894737,12.18421052631579,38.0,1
5156,2023-12-06 13:00:08.847739,Vivareal,2570877166,"Apartamento com 3 Quartos para Aluguel, 160m²",Apartamento,"Rua Laurindo Januário da Silveira - Lagoa da Conceição, Florianópolis - SC",Rua Laurindo Januário da Silveira ,, Lagoa da Conceição,florianopolis,7500,Mês,1200.0,160.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-160m2-aluguel-RS7500-id-2570877166/,Piscina; Mobiliado; Elevador; Aceita animais; Ar-condicionado; ...,Residencial,8700.0,46.875,7.5,53.333333333333336,1
5160,2023-12-06 13:00:08.855745,Vivareal,2634363210,Apartamento com 2 Quartos para Venda/Aluguel 86m²,Apartamento,"Avenida Pequeno Príncipe - Campeche, Florianópolis - SC",Avenida Pequeno Príncipe ,, Campeche,florianopolis,7900,Mês,800.0,86.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-86m2-venda-RS1430000-id-2634363210/,Mobiliado; Churrasqueira; Ar-condicionado; Cozinha; Lareira; ...,Residencial,8700.0,91.86046511627907,9.30232558139535,43.0,1
