tipo,bairro,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,area_por_quarto,tem_vaga,valor
Casa, Centro,0.0,192.0,2.0,2.0,1.0,96.0,1,17000
Apartamento, Campeche,1000.0,98.0,2.0,3.0,2.0,32.666666666666664,1,9500
Casa, Campeche,0.0,148.0,2.0,2.0,5.0,74.0,1,7000
Apartamento, Itacorubi,972.0,112.0,1.0,2.0,2.0,56.0,1,4400
Casa,Jurerê Internacional,0.0,391.0,5.0,4.0,1.0,97.75,1,20000
Apartamento, Centro,1113.0,70.0,3.0,2.0,2.0,35.0,1,6905
Apartamento, Centro,2072.0,100.0,3.0,2.0,2.0,50.0,1,11635
Casa, Rio Tavares,0.0,109.0,1.0,2.0,1.0,54.5,1,12000
Casa, Jurerê Internacional,0.0,330.0,2.0,4.0,2.0,82.5,1,25300
Apartamento, Centro,1280.0,240.0,5.0,4.0,3.0,60.0,1,12000
Casa, Santa Mônica,0.0,231.0,3.0,2.0,3.0,115.5,1,17000
Apartamento, Beira Mar,4500.0,316.0,5.0,3.0,2.0,105.33333333333331,1,28500
Apartamento, Rio Tavares,300.0,110.0,2.0,3.0,2.0,36.66666666666666,1,4500
Apartamento, Campeche,1267.0,196.0,3.0,3.0,2.0,65.33333333333333,1,13800
Casa, Santo Antônio de Lisboa,0.0,144.0,3.0,3.0,1.0,48.0,1,9500
Casa,Córrego Grande,0.0,210.0,3.0,3.0,3.0,70.0,1,9500
Casa,Jurerê Internacional,0.0,500.0,7.0,6.0,3.0,83.33333333333333,1,16000
Casa, Jurerê Internacional,0.0,537.0,6.0,4.0,5.0,134.25,1,38000
Casa, Joao Paulo,11.0,485.0,4.0,5.0,1.0,97.0,1,17000
Casa, Jurerê Internacional,0.0,315.0,4.0,4.0,3.0,78.75,1,16000
Casa, Joao Paulo,0.0,590.0,6.0,5.0,5.0,118.0,1,15000
Casa, Balneário,0.0,335.0,4.0,5.0,1.0,67.0,1,12000
Casa, Jurerê Internacional,0.0,437.0,6.0,4.0,6.0,109.25,1,40000
Apartamento, Centro,2000.0,119.0,4.0,3.0,3.0,39.66666666666666,1,12000
Casa, Joao Paulo,0.0,600.0,7.0,5.0,1.0,120.0,1,15000
Casa, Centro,1.0,680.0,5.0,2.0,6.0,340.0,1,24900
Casa, Jurerê Internacional,1.0,512.0,8.0,6.0,1.0,85.33333333333333,1,18000
Apartamento, Agronômica,1650.0,167.0,2.0,2.0,1.0,83.5,1,8000
Apartamento, Agronômica,550.0,40.0,1.0,1.0,1.0,40.0,1,4500
Casa, Jurerê Internacional,0.0,400.0,5.0,5.0,4.0,80.0,1,29900
Casa, Centro,0.0,500.0,3.0,3.0,4.0,166.66666666666666,1,7000
Casa, Trindade,1.0,280.0,6.0,2.0,1.0,140.0,1,8500
Casa, Jurerê Internacional,0.0,450.0,5.0,4.0,2.0,112.5,1,17000
Apartamento, Agronômica,3554.0,283.0,4.0,3.0,2.0,94.33333333333331,1,10000
Casa,Jurerê Internacional,0.0,535.0,7.0,4.0,4.0,133.75,1,8500
Casa, Balneário,0.0,335.0,5.0,5.0,5.0,67.0,1,15000
Casa, Lagoa da Conceição,650.0,300.0,3.0,3.0,2.0,100.0,1,15000
Apartamento, Centro,4125.0,324.0,6.0,4.0,4.0,81.0,1,15000
Apartamento, Centro,880.0,76.0,1.0,1.0,1.0,76.0,1,6790
Casa, Jurerê Internacional,2500.0,900.0,9.0,7.0,4.0,128.57142857142858,1,45000
Casa,Itacorubi,0.0,175.0,4.0,3.0,2.0,58.333333333333336,1,12000
Apartamento, Campeche,1064.0,95.0,3.0,3.0,2.0,31.666666666666668,1,12000
Apartamento, Agronômica,1930.0,210.0,5.0,3.0,3.0,70.0,1,29464
Casa,Joao Paulo,0.0,216.0,3.0,4.0,2.0,54.0,1,9500
Casa, Lagoa da Conceição,480.0,300.0,3.0,3.0,2.0,100.0,1,8300
Apartamento, Centro,1050.0,137.0,5.0,3.0,2.0,45.66666666666666,1,15000
Apartamento, Centro,1300.0,113.0,3.0,3.0,1.0,37.66666666666666,1,7500
Apartamento, Agronômica,2160.0,164.0,3.0,3.0,1.0,54.66666666666666,1,7700
Apartamento, Itacorubi,699.0,95.0,2.0,2.0,2.0,47.5,1,8600
Apartamento, Centro,1190.0,211.0,2.0,3.0,2.0,70.33333333333333,1,8500
Casa,Jurerê Internacional,0.0,700.0,6.0,4.0,5.0,175.0,1,33000
Apartamento, Centro,300.0,21.0,1.0,1.0,1.0,21.0,1,2300
Apartamento, Centro,300.0,21.0,1.0,1.0,1.0,21.0,1,2300
Casa, Santo Antônio de Lisboa,0.0,107.0,2.0,3.0,1.0,35.666666666666664,1,8500
Apartamento, Jurerê,1223.0,250.0,3.0,3.0,2.0,83.33333333333333,1,9000
Casa, Itaguaçu,11.0,280.0,5.0,5.0,5.0,56.0,1,13000
Casa, Jurerê Internacional,0.0,1000.0,6.0,4.0,8.0,250.0,1,30000
Apartamento, Centro,300.0,21.0,1.0,1.0,1.0,21.0,1,2300
Apartamento, Campeche,2124.0,247.0,4.0,3.0,2.0,82.33333333333333,1,8000
Casa,Lagoa da Conceição,0.0,180.0,2.0,3.0,3.0,60.0,1,10500
Casa,Jurerê Internacional,0.0,368.0,4.0,4.0,4.0,92.0,1,28000
Casa, Cacupé,1699.0,375.0,5.0,6.0,6.0,62.5,1,16000
Casa, Coqueiros,0.0,173.0,2.0,3.0,1.0,57.66666666666666,1,6900
Casa,Jurerê Internacional,0.0,500.0,8.0,7.0,8.0,71.42857142857143,1,35000
Casa,Itaguaçu,0.0,233.0,4.0,4.0,5.0,58.25,1,8500
Apartamento, Centro,360.0,22.0,1.0,1.0,1.0,22.0,1,5006
Casa, Centro,0.0,267.0,4.0,5.0,2.0,53.4,1,12000
Casa, Estreito,0.0,420.0,1.0,2.0,1.0,210.0,1,15000
Casa, Itaguaçu,0.0,234.0,3.0,2.0,2.0,117.0,1,13000
Casa, Jurerê Internacional,5.0,436.0,5.0,4.0,6.0,109.0,1,39900
Casa,Jurerê Internacional,0.0,500.0,7.0,5.0,5.0,100.0,1,40000
Casa, Campeche,0.0,150.0,1.0,3.0,2.0,50.0,1,9000
Apartamento, Agronômica,2173.0,206.0,5.0,4.0,2.0,51.5,1,6700
Casa, Joao Paulo,0.0,486.0,4.0,5.0,4.0,97.2,1,17000
Casa, Jurerê Internacional,0.0,400.0,4.0,4.0,4.0,100.0,1,20000
Apartamento, Campeche,1000.0,115.0,3.0,3.0,1.0,38.333333333333336,1,8000
Apartamento, Beira Mar,2700.0,138.0,3.0,2.0,1.0,69.0,1,4500
Casa, Córrego Grande,0.0,238.0,1.0,5.0,4.0,47.6,1,13000
Casa, Joao Paulo,0.0,416.0,4.0,3.0,6.0,138.66666666666666,1,22000
Casa, Centro,0.0,245.0,1.0,2.0,1.0,122.5,1,9500
Apartamento, Campeche,775.0,30.0,1.0,1.0,1.0,30.0,1,3700
Casa, Santa Mônica,0.0,698.0,7.0,5.0,6.0,139.6,1,22000
Apartamento, Beira Mar,3025.0,316.0,5.0,3.0,1.0,105.33333333333331,1,23000
Casa, Santo Antônio de Lisboa,0.0,131.0,2.0,3.0,1.0,43.66666666666666,1,8500
Apartamento, Agronômica,2000.0,287.0,5.0,4.0,2.0,71.75,1,6720
Apartamento, Agronômica,3554.0,283.0,5.0,4.0,2.0,70.75,1,8000
Apartamento,Centro,850.0,112.0,2.0,3.0,1.0,37.333333333333336,1,3500
Casa, Rio Tavares,2135.0,340.0,5.0,4.0,2.0,85.0,1,25000
Casa, Jurerê Internacional,0.0,787.0,7.0,5.0,6.0,157.4,1,35000
Apartamento, Jardim Atlântico,696.0,66.0,2.0,2.0,1.0,33.0,1,5700
Casa, Jardim Atlântico,0.0,420.0,6.0,6.0,1.0,70.0,1,20000
Apartamento, Centro,1769.0,131.0,2.0,3.0,2.0,43.66666666666666,1,15756
Casa, Rio Tavares,2350.0,350.0,4.0,3.0,2.0,116.66666666666669,1,25000
Apartamento, Centro,850.0,113.0,2.0,3.0,1.0,37.66666666666666,1,7590
Casa, Campeche,0.0,180.0,3.0,2.0,1.0,90.0,1,8000
Casa, Lagoa da Conceição,350.0,293.0,5.0,4.0,4.0,73.25,1,10000
Apartamento, Centro,2100.0,96.0,3.0,3.0,1.0,32.0,1,2800
Apartamento, Ingleses do Rio Vermelho,0.0,130.0,2.0,2.0,2.0,65.0,1,11000
Casa, Lagoa da Conceição,0.0,660.0,8.0,5.0,1.0,132.0,1,54000
Casa, Jurerê Internacional,0.0,380.0,6.0,4.0,4.0,95.0,1,25000
Apartamento, Carvoeira,550.0,50.0,1.0,1.0,1.0,50.0,1,3000
Apartamento, Centro,1521.0,167.0,4.0,3.0,2.0,55.66666666666666,1,20012
Apartamento, Canto,515.0,60.0,2.0,2.0,1.0,30.0,1,3400
Casa,Jurerê,0.0,437.0,4.0,4.0,6.0,109.25,1,40000
Casa, Jurerê Internacional,0.0,600.0,7.0,4.0,4.0,150.0,1,28000
Casa, Cacupé,6200.0,1700.0,7.0,4.0,4.0,425.0,1,40000
Casa, Itacorubi,0.0,338.0,3.0,4.0,3.0,84.5,1,9500
Apartamento, Abraão,1200.0,169.0,3.0,2.0,4.0,84.5,1,9800
Apartamento, Agronômica,1425.0,115.0,4.0,3.0,2.0,38.333333333333336,1,7700
Casa, Santa Mônica,0.0,700.0,7.0,5.0,6.0,140.0,1,22000
Casa,Jurerê,0.0,700.0,8.0,6.0,4.0,116.66666666666669,1,28000
Casa, Joao Paulo,0.0,120.0,2.0,4.0,3.0,30.0,1,9500
Apartamento, Campeche,2124.0,246.0,4.0,3.0,2.0,82.0,1,8000
Apartamento,Centro,2700.0,138.0,3.0,2.0,1.0,69.0,1,4500
Casa, Abraão,0.0,600.0,6.0,4.0,4.0,150.0,1,32000
Casa, Jurerê Internacional,0.0,790.0,7.0,6.0,1.0,131.66666666666666,1,60000
Apartamento, Carvoeira,470.0,55.0,2.0,1.0,1.0,55.0,1,5200
Apartamento,Agronômica,1650.0,167.0,3.0,2.0,2.0,83.5,1,7500
Casa, Agronômica,0.0,260.0,2.0,4.0,1.0,65.0,1,4500
Casa,Jurerê Internacional,0.0,320.0,4.0,5.0,4.0,64.0,1,25000
Apartamento, Agronômica,1930.0,199.0,5.0,3.0,3.0,66.33333333333333,1,27312
Casa, Jurerê Internacional,0.0,800.0,7.0,6.0,4.0,133.33333333333334,1,55000
Casa,Jurerê Internacional,0.0,600.0,5.0,4.0,2.0,150.0,1,20000
Casa, Lagoa da Conceição,0.0,221.0,3.0,3.0,2.0,73.66666666666667,1,20000
Casa, Lagoa da Conceição,0.0,180.0,3.0,3.0,1.0,60.0,1,10000
Apartamento, Centro,1890.0,154.0,3.0,3.0,2.0,51.333333333333336,1,7600
Apartamento, Agronômica,2440.0,248.0,5.0,3.0,3.0,82.66666666666667,1,26648
Apartamento,Centro,1000.0,113.0,3.0,3.0,1.0,37.66666666666666,1,7500
Casa, Rio Tavares,0.0,65.0,2.0,2.0,1.0,32.5,1,10000
Apartamento, Canasvieiras,2100.0,110.0,1.0,1.0,2.0,110.0,1,7430
Casa, Cacupé,1.0,230.0,3.0,3.0,2.0,76.66666666666667,1,14000
Casa, Ribeirão da Ilha,0.0,190.0,3.0,3.0,3.0,63.333333333333336,1,8000
Apartamento, Campeche,1000.0,92.0,2.0,3.0,1.0,30.666666666666668,1,8000
Apartamento, Capoeiras,600.0,105.0,2.0,4.0,2.0,26.25,1,4600
Casa, Joao Paulo,0.0,416.0,4.0,3.0,6.0,138.66666666666666,1,22000
Casa,Jurerê Internacional,0.0,450.0,6.0,5.0,2.0,90.0,1,15000
Casa, Joao Paulo,0.0,216.0,3.0,4.0,2.0,54.0,1,9500
Casa,Jurerê Internacional,0.0,800.0,8.0,7.0,4.0,114.28571428571428,1,35000
Apartamento, Agronômica,1700.0,171.0,2.0,3.0,2.0,57.0,1,8500
Casa, Porto da Lagoa,0.0,250.0,3.0,4.0,8.0,62.5,1,9060
Casa, Santo Antônio de Lisboa,0.0,430.0,6.0,4.0,6.0,107.5,1,18000
Casa,Jurerê,0.0,600.0,6.0,4.0,4.0,150.0,1,25000
Casa, Joao Paulo,0.0,416.0,4.0,3.0,6.0,138.66666666666666,1,22000
Apartamento, Cachoeira do Bom Jesus,2900.0,254.0,6.0,4.0,3.0,63.5,1,13500
Casa, Campeche,0.0,254.0,2.0,4.0,1.0,63.5,1,8500
Casa,Lagoa da Conceição,0.0,270.0,3.0,4.0,2.0,67.5,1,15000
Casa, Campeche,0.0,305.0,5.0,5.0,4.0,61.0,1,15500
Casa, Lagoa da Conceição,0.0,250.0,4.0,3.0,2.0,83.33333333333333,1,23000
Apartamento, Centro,3870.0,324.0,6.0,4.0,4.0,81.0,1,17800
Casa, Campeche,0.0,150.0,1.0,3.0,2.0,50.0,1,9000
Casa, Ribeirão da Ilha,1.0,280.0,2.0,4.0,2.0,70.0,1,8000
Apartamento, Centro,2000.0,220.0,4.0,3.0,2.0,73.33333333333333,1,7800
Casa, Campeche,0.0,320.0,4.0,3.0,4.0,106.66666666666669,1,15000
Casa, Rio Tavares,0.0,200.0,4.0,4.0,3.0,50.0,1,8900
Casa, Itacorubi,0.0,338.0,2.0,4.0,3.0,84.5,1,10000
Casa, Joao Paulo,0.0,489.0,1.0,4.0,6.0,122.25,1,17000
Casa, Campeche,0.0,320.0,4.0,3.0,4.0,106.66666666666669,1,15000
Apartamento, Agronômica,1215.0,131.0,5.0,3.0,2.0,43.66666666666666,1,14102
Casa, Santa Mônica,0.0,713.0,2.0,4.0,4.0,178.25,1,27000
Casa, Agronômica,0.0,258.0,4.0,2.0,3.0,129.0,1,22000
Casa, Centro,0.0,257.0,3.0,8.0,2.0,32.125,1,12000
Casa, Balneário,0.0,432.0,5.0,5.0,5.0,86.4,1,14000
Casa,Jurerê Internacional,0.0,266.0,4.0,4.0,2.0,66.5,1,15000
Casa, Itacorubi,0.0,200.0,2.0,3.0,2.0,66.66666666666667,1,9450
Casa, Coqueiros,0.0,310.0,1.0,4.0,6.0,77.5,1,15900
Casa, Jardim Atlântico,0.0,340.0,7.0,6.0,6.0,56.66666666666666,1,25000
Apartamento, Agronômica,1222.0,131.0,5.0,3.0,2.0,43.66666666666666,1,12875
Casa, Itacorubi,0.0,338.0,2.0,4.0,3.0,84.5,1,9500
Casa, Beira Mar,0.0,330.0,5.0,2.0,4.0,165.0,1,22000
Casa, Campeche,0.0,150.0,1.0,3.0,2.0,50.0,1,9000
Apartamento, Campeche,1100.0,100.0,3.0,2.0,1.0,50.0,1,8000
Casa,Itaguaçu,0.0,233.0,1.0,1.0,5.0,233.0,1,8500
Casa, Jurerê Internacional,0.0,413.0,6.0,6.0,4.0,68.83333333333333,1,18000
Casa, Rio Tavares,320.0,250.0,3.0,4.0,2.0,62.5,1,8500
Casa, Lagoa da Conceição,0.0,250.0,8.0,5.0,2.0,50.0,1,20000
Casa, Lagoa da Conceição,1.0,260.0,3.0,3.0,4.0,86.66666666666667,1,8900
Apartamento, Centro,1100.0,77.0,3.0,2.0,1.0,38.5,1,7813
Casa, Campeche,0.0,305.0,9.0,5.0,4.0,61.0,1,14500
Casa, Canto,0.0,429.0,4.0,4.0,6.0,107.25,1,15000
Apartamento, Centro,2174.0,196.0,6.0,2.0,2.0,98.0,1,7800
Casa, Joao Paulo,330.0,600.0,6.0,5.0,5.0,120.0,1,15000
Casa, Campeche,1920.0,438.0,5.0,3.0,2.0,146.0,1,20000
Casa,Jurerê Internacional,0.0,513.0,6.0,5.0,4.0,102.6,1,55000
Apartamento, Itacorubi,2098.0,249.0,1.0,2.0,2.0,124.5,1,12500
Casa, Jurerê Internacional,0.0,315.0,4.0,4.0,3.0,78.75,1,16000
Casa, Jurerê Internacional,0.0,650.0,6.0,4.0,1.0,162.5,1,38000
Casa, Joao Paulo,0.0,720.0,7.0,5.0,8.0,144.0,1,15000
Apartamento, Centro,2174.0,145.0,6.0,2.0,1.0,72.5,1,7800
Casa,Jurerê Internacional,3000.0,900.0,9.0,7.0,4.0,128.57142857142858,1,48000
Casa, Jurerê,0.0,436.0,6.0,4.0,6.0,109.0,1,40000
Casa,Jurerê Internacional,0.0,413.0,3.0,4.0,4.0,103.25,1,18000
Casa, Santa Mônica,0.0,240.0,4.0,4.0,2.0,60.0,1,8500
Apartamento, Carvoeira,800.0,55.0,1.0,1.0,1.0,55.0,1,4800
Apartamento, Abraão,692.0,241.0,3.0,4.0,1.0,60.25,1,8800
Apartamento, Centro,1700.0,194.0,3.0,3.0,2.0,64.66666666666667,1,8700
Casa, Santa Mônica,2400.0,336.0,6.0,3.0,2.0,112.0,1,20000
Casa, Lagoa da Conceição,0.0,260.0,1.0,3.0,1.0,86.66666666666667,1,17000
Casa, Estreito,0.0,500.0,1.0,2.0,1.0,250.0,1,10500
Apartamento, Agronômica,4000.0,400.0,6.0,4.0,3.0,100.0,1,38500
Apartamento, Carvoeira,800.0,55.0,1.0,1.0,1.0,55.0,1,4800
Casa,Jurerê Internacional,0.0,800.0,9.0,7.0,5.0,114.28571428571428,1,45000
Casa, Jardim Atlântico,0.0,420.0,2.0,6.0,1.0,70.0,1,25000
Casa,Jurerê Internacional,0.0,330.0,4.0,4.0,2.0,82.5,1,22000
Casa,Jurerê Internacional,0.0,350.0,4.0,4.0,2.0,87.5,1,20000
Casa, Jurerê Internacional,2000.0,700.0,7.0,5.0,4.0,140.0,1,50000
Apartamento, Centro,1184.0,80.0,3.0,2.0,1.0,40.0,1,8940
Casa, Joao Paulo,330.0,600.0,6.0,5.0,5.0,120.0,1,15000
Apartamento, Centro,1097.0,69.0,3.0,2.0,2.0,34.5,1,7950
Casa, Jardim Atlântico,0.0,420.0,6.0,6.0,1.0,70.0,1,25000
Casa, Centro,0.0,540.0,5.0,4.0,5.0,135.0,1,15000
Casa,Jurerê Internacional,0.0,400.0,4.0,4.0,1.0,100.0,1,21000
Apartamento, Saco dos Limões,175.0,40.0,1.0,1.0,1.0,40.0,1,9000
Apartamento, Centro,2000.0,247.0,4.0,3.0,1.0,82.33333333333333,1,5000
Apartamento,Centro,4079.0,307.0,4.0,4.0,1.0,76.75,1,14999
Apartamento, Centro,2000.0,110.0,1.0,3.0,3.0,36.66666666666666,1,12500
Apartamento, Jurerê,0.0,80.0,3.0,2.0,1.0,40.0,1,9800
Casa, Joao Paulo,0.0,750.0,1.0,5.0,8.0,150.0,1,25000
Casa, Joao Paulo,2300.0,465.0,4.0,4.0,2.0,116.25,1,25000
Apartamento, Centro,1658.0,100.0,3.0,2.0,2.0,50.0,1,10164
Casa, Jurerê Internacional,0.0,670.0,8.0,5.0,6.0,134.0,1,27000
Apartamento, Agronômica,2855.0,310.0,5.0,4.0,3.0,77.5,1,33136
Apartamento, Centro,1062.0,108.0,3.0,2.0,2.0,54.0,1,10856
Casa, Rio Tavares,2000.0,350.0,4.0,3.0,2.0,116.66666666666669,1,27500
Apartamento, Beira Mar,4200.0,315.0,4.0,3.0,1.0,105.0,1,28000
Apartamento, Centro,1062.0,108.0,3.0,2.0,2.0,54.0,1,10982
Apartamento, Centro,1062.0,108.0,3.0,2.0,2.0,54.0,1,10730
Casa, Cacupé,6000.0,1000.0,9.0,8.0,4.0,125.0,1,30000
Casa, Joao Paulo,330.0,600.0,6.0,5.0,5.0,120.0,1,15000
Apartamento,Agronômica,2958.0,398.0,5.0,5.0,2.0,79.6,1,9500
Casa, Campeche,950.0,400.0,4.0,4.0,2.0,100.0,1,22000
Apartamento, Cachoeira do Bom Jesus,0.0,254.0,6.0,4.0,3.0,63.5,1,10000
Casa, Santa Mônica,0.0,320.0,3.0,4.0,2.0,80.0,1,12000
Apartamento, Beira Mar,3900.0,316.0,6.0,4.0,3.0,79.0,1,24000
Apartamento, Centro,4500.0,297.0,4.0,4.0,3.0,74.25,1,6200
Apartamento, Jurerê Internacional,650.0,90.0,3.0,2.0,2.0,45.0,1,5000
Apartamento, Ingleses Norte,550.0,100.0,2.0,3.0,1.0,33.333333333333336,1,4950
Apartamento,Cachoeira do Bom Jesus,470.0,65.0,1.0,1.0,1.0,65.0,1,1690
Apartamento,Trindade,350.0,30.0,1.0,1.0,1.0,30.0,1,2600
Casa, Jurerê Internacional,2000.0,700.0,8.0,7.0,5.0,100.0,1,38500
Casa, Jurerê Internacional,50.0,220.0,4.0,3.0,4.0,73.33333333333333,1,16000
Casa,Ingleses do Rio Vermelho,0.0,80.0,4.0,3.0,1.0,26.666666666666668,1,2800
Casa, Jurerê Internacional,0.0,400.0,5.0,3.0,3.0,133.33333333333334,1,22500
Apartamento, Jurerê Internacional,900.0,135.0,4.0,3.0,2.0,45.0,1,12500
Casa, Cacupé,0.0,280.0,3.0,4.0,4.0,70.0,1,6600
Apartamento, Centro,1430.0,132.0,3.0,4.0,1.0,33.0,1,4200
Apartamento, Ingleses do Rio Vermelho,0.0,55.0,1.0,1.0,1.0,55.0,1,3200
Apartamento, Centro,1200.0,100.0,2.0,3.0,1.0,33.333333333333336,1,7500
Apartamento, Centro,400.0,156.0,3.0,3.0,1.0,52.0,1,3400
Apartamento, Centro,300.0,21.0,1.0,1.0,1.0,21.0,1,2000
Apartamento,Carvoeira,378.0,35.0,1.0,1.0,1.0,35.0,1,3150
Apartamento, Campeche,685.0,77.0,2.0,3.0,1.0,25.666666666666668,1,5750
Apartamento, Carvoeira,537.0,89.0,3.0,3.0,2.0,29.666666666666668,1,2750
Apartamento, Itacorubi,850.0,93.0,3.0,3.0,1.0,31.0,1,3500
Casa, Jurerê Internacional,0.0,450.0,6.0,4.0,3.0,112.5,1,20000
Apartamento, Lagoa da Conceição,1200.0,188.0,4.0,4.0,3.0,47.0,1,8800
Casa,Santo Antônio de Lisboa,0.0,107.0,3.0,3.0,1.0,35.666666666666664,1,8500
Casa, Jardim Atlântico,0.0,120.0,1.0,4.0,5.0,30.0,1,16000
Casa, Lagoa da Conceição,650.0,300.0,3.0,3.0,2.0,100.0,1,15000
Casa, Itaguaçu,0.0,520.0,1.0,6.0,4.0,86.66666666666667,1,10000
Casa,Jurerê Internacional,2000.0,800.0,9.0,5.0,4.0,160.0,1,50000
Casa, Córrego Grande,0.0,800.0,6.0,4.0,6.0,200.0,1,28000
Apartamento, Campeche,880.0,101.0,1.0,2.0,1.0,50.5,1,9000
Casa, Lagoa da Conceição,1528.0,196.0,3.0,3.0,2.0,65.33333333333333,1,16000
Apartamento, Centro,0.0,500.0,3.0,4.0,2.0,125.0,1,7000
Casa,Abraão,0.0,350.0,4.0,5.0,2.0,70.0,1,12000
Apartamento, Campeche,2454.0,290.0,5.0,5.0,4.0,58.0,1,35000
Apartamento, Centro,0.0,60.0,1.0,1.0,1.0,60.0,1,6790
Casa, Campeche,1900.0,438.0,1.0,3.0,1.0,146.0,1,20000
Casa, Campeche,0.0,138.0,3.0,3.0,1.0,46.0,1,12500
Casa,Jurerê Internacional,0.0,1000.0,8.0,6.0,5.0,166.66666666666666,1,55000
Casa, Coqueiros,0.0,200.0,1.0,3.0,5.0,66.66666666666667,1,9500
Casa, Santa Mônica,0.0,252.0,4.0,5.0,6.0,50.4,1,22000
Casa, Centro,0.0,596.0,6.0,2.0,1.0,298.0,1,25000
Casa, Abraão,0.0,450.0,4.0,5.0,2.0,90.0,1,10000
Apartamento, Centro,2090.0,280.0,4.0,3.0,1.0,93.33333333333331,1,9000
Casa, Centro,0.0,772.0,5.0,2.0,1.0,386.0,1,60000
Casa, Jurerê Internacional,4300.0,1103.0,9.0,9.0,4.0,122.55555555555556,1,67000
Apartamento, Centro,1800.0,190.0,2.0,3.0,1.0,63.333333333333336,1,9000
Casa, Lagoa da Conceição,650.0,300.0,3.0,3.0,2.0,100.0,1,15000
Casa,Jurerê Internacional,0.0,480.0,5.0,5.0,4.0,96.0,1,22000
Apartamento, Centro,1184.0,80.0,3.0,2.0,2.0,40.0,1,8940
Casa, Centro,1.0,772.0,3.0,3.0,1.0,257.3333333333333,1,60000
Casa, Jurerê Internacional,0.0,480.0,7.0,5.0,4.0,96.0,1,25000
Casa, Joao Paulo,2084.0,465.0,2.0,5.0,2.0,93.0,1,23500
Apartamento, Agronômica,2440.0,248.0,5.0,3.0,3.0,82.66666666666667,1,26648
Casa, Santo Antônio de Lisboa,0.0,450.0,6.0,4.0,2.0,112.5,1,23000
Casa, Campeche,0.0,180.0,2.0,3.0,2.0,60.0,1,11000
Casa,Campeche,0.0,472.0,2.0,4.0,2.0,118.0,1,9800
Apartamento, Agronômica,1450.0,143.0,4.0,4.0,2.0,35.75,1,9000
Apartamento, Centro,4500.0,297.0,4.0,4.0,3.0,74.25,1,6300
Casa,Jurerê Internacional,0.0,455.0,5.0,4.0,4.0,113.75,1,22000
Apartamento,Centro,2300.0,237.0,5.0,3.0,3.0,79.0,1,11500
Apartamento, Centro,1062.0,108.0,2.0,2.0,1.0,54.0,1,11896
Casa, Abraão,0.0,846.0,9.0,9.0,2.0,94.0,1,10000
Apartamento, Campeche,873.0,101.0,1.0,2.0,1.0,50.5,1,8000
Apartamento, Campeche,880.0,101.0,1.0,2.0,1.0,50.5,1,8000
Casa, Lagoa da Conceição,0.0,1000.0,4.0,5.0,5.0,200.0,1,25000
Casa, Jurerê Internacional,0.0,450.0,8.0,7.0,5.0,64.28571428571429,1,16500
Casa, Lagoa da Conceição,0.0,1000.0,4.0,5.0,5.0,200.0,1,25000
Casa, Centro,0.0,536.0,4.0,4.0,4.0,134.0,1,25000
Casa, Centro,1.0,772.0,3.0,3.0,1.0,257.3333333333333,1,60000
Apartamento, Campeche,1055.0,80.0,3.0,3.0,2.0,26.666666666666668,1,12000
Casa,Lagoa da Conceição,0.0,180.0,3.0,3.0,2.0,60.0,1,10500
Casa, Centro,0.0,536.0,4.0,4.0,4.0,134.0,1,21000
Casa, Lagoa da Conceição,0.0,250.0,2.0,4.0,1.0,62.5,1,19000
Apartamento, Campeche,873.0,101.0,1.0,2.0,1.0,50.5,1,8000
Casa, Cacupé,1702.0,528.0,6.0,4.0,4.0,132.0,1,15800
Casa, Jurerê Internacional,2800.0,783.0,1.0,7.0,8.0,111.85714285714286,1,40000
Apartamento, Agronômica,2487.0,330.0,1.0,3.0,4.0,110.0,1,16000
Apartamento, Centro,1088.0,108.0,3.0,2.0,2.0,54.0,1,12517
Casa, Santa Mônica,0.0,750.0,4.0,5.0,6.0,150.0,1,22000
Casa, Cacupé,1300.0,388.0,4.0,4.0,2.0,97.0,1,20000
Casa, Santo Antônio de Lisboa,0.0,450.0,6.0,4.0,2.0,112.5,1,23000
Casa, Cacupé,6000.0,1600.0,9.0,6.0,4.0,266.6666666666667,1,60000
Casa, Campeche,0.0,400.0,3.0,6.0,5.0,66.66666666666667,1,12000
Casa, Jurerê,0.0,436.0,5.0,5.0,6.0,87.2,1,40000
Apartamento, Campeche,2124.0,487.0,4.0,3.0,2.0,162.33333333333334,1,8000
Casa, Campeche,0.0,158.0,3.0,3.0,2.0,52.66666666666666,1,9500
Casa, Jurerê,0.0,436.0,5.0,5.0,6.0,87.2,1,40000
Casa, Centro,0.0,680.0,5.0,2.0,1.0,340.0,1,29000
Casa, Campeche,0.0,134.0,3.0,3.0,2.0,44.66666666666666,1,11500
Apartamento, Agronômica,3800.0,315.0,4.0,3.0,3.0,105.0,1,27800
Casa, Centro,1.0,772.0,3.0,3.0,1.0,257.3333333333333,1,60000
Apartamento, Centro,3500.0,251.0,5.0,3.0,4.0,83.66666666666667,1,17000
Casa, Agronômica,0.0,700.0,4.0,6.0,4.0,116.66666666666669,1,15000
Apartamento, Centro,0.0,79.0,3.0,2.0,2.0,39.5,1,8940
Casa, Morro das Pedras,0.0,167.0,2.0,3.0,5.0,55.66666666666666,1,10000
Casa, Santa Mônica,0.0,700.0,7.0,2.0,4.0,350.0,1,22000
