,data,fonte,id,descricao,tipo,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities,categoria,valor_total,valor_m2,valor_condo_m2
5555,2023-12-06 13:00:19.478781,Vivareal,2657449425,"Casa com 4 Quartos para Aluguel, 350m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,4000,Dia,0.0,350.0,3.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-350m2-aluguel-RS4000-id-2657449425/,Churrasqueira; Mobiliado; Cozinha; Piscina,Residencial,4000.0,11.428571428571429,0.0
5556,2023-12-06 13:00:19.480976,Vivareal,2661649274,"Sala/Conjunto    para Aluguel, 33m²",Sala/Conjunto,"Rua General Liberato Bittencourt, 1475 - Canto, Florianópolis - SC",Rua General Liberato Bittencourt,1475.0, Canto,florianopolis,5970,Mês,0.0,33.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-canto-bairros-florianopolis-com-garagem-33m2-aluguel-RS5970-id-2661649274/,Garagem; Cozinha; Circuito de segurança,Residencial,5970.0,180.9090909090909,0.0
5557,2023-12-06 13:00:19.483064,Vivareal,2635688232,"Ponto comercial/Loja/Box    para Aluguel, 60m²",Ponto,"Servidão das Palmeiras Nativas - Lagoa da Conceição, Florianópolis - SC",Servidão das Palmeiras Nativas ,, Lagoa da Conceição,florianopolis,3000,Mês,0.0,60.0,,,,https://vivareal.com.br/imovel/ponto-comercial-lagoa-da-conceicao-bairros-florianopolis-60m2-aluguel-RS3000-id-2635688232/,,Comercial,3000.0,50.0,0.0
5558,2023-12-06 13:00:19.485250,Vivareal,2666025407,Casa com 5 Quartos para Venda/Aluguel 660m²,Casa,"Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,15000,Mês,10.0,660.0,6.0,5.0,5.0,https://vivareal.com.br/imovel/sobrado-5-quartos-joao-paulo-bairros-florianopolis-com-garagem-660m2-venda-RS7300000-id-2666025407/,,Residencial,15010.0,22.727272727272727,0.015151515151515152
5559,2023-12-06 13:00:19.487307,Vivareal,2642641073,"Ponto comercial/Loja/Box    para Aluguel, 81m²",Ponto,"Rua Presidente Coutinho - Centro, Florianópolis - SC",Rua Presidente Coutinho ,, Centro,florianopolis,2800,Mês,0.0,81.0,2.0,,5.0,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-com-garagem-81m2-aluguel-RS2800-id-2642641073/,Elevador; Aceita animais,Comercial,2800.0,34.5679012345679,0.0
5560,2023-12-06 13:00:19.489371,Vivareal,2664208121,"Sala/Conjunto    para Aluguel, 189m²",Sala/Conjunto,"Rua Padre Roma, 482 - Centro, Florianópolis - SC",Rua Padre Roma,482.0, Centro,florianopolis,9980,Mês,0.0,189.0,2.0,,3.0,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-189m2-aluguel-RS9980-id-2664208121/,Elevador; Ar-condicionado,Residencial,9980.0,52.804232804232804,0.0
5561,2023-12-06 13:00:19.491374,Vivareal,2668248909,"Apartamento com 3 Quartos para Aluguel, 100m²",Apartamento,"Avenida Luiz Boiteux Piazza - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida Luiz Boiteux Piazza ,, Cachoeira do Bom Jesus,florianopolis,2530,Dia,1.0,100.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-100m2-aluguel-RS2530-id-2668248909/,Cozinha; Vista para o mar,Residencial,2531.0,25.3,0.01
5562,2023-12-06 13:00:19.493477,Vivareal,2647745250,"Apartamento com 3 Quartos para Aluguel, 125m²",Apartamento,"Rua Vereador José do Vale Pereira, 220 - Coqueiros, Florianópolis - SC",Rua Vereador José do Vale Pereira,220.0, Coqueiros,florianopolis,8600,Mês,777.0,125.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-125m2-aluguel-RS8600-id-2647745250/,Garagem,Residencial,9377.0,68.8,6.216
5563,2023-12-06 13:00:19.495465,Vivareal,2652769860,"Casa com 4 Quartos para Aluguel, 285m²",Casa,"Rua Professora Antonieta de Barros, 865 - Estreito, Florianópolis - SC",Rua Professora Antonieta de Barros,865.0, Estreito,florianopolis,6800,Mês,0.0,285.0,1.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-estreito-bairros-florianopolis-com-garagem-285m2-aluguel-RS6800-id-2652769860/,,Residencial,6800.0,23.859649122807017,0.0
5564,2023-12-06 13:00:19.497482,Vivareal,2554408973,"Ponto comercial/Loja/Box    para Aluguel, 56m²",Ponto,"Rua Lauro Linhares - Trindade, Florianópolis - SC",Rua Lauro Linhares ,, Trindade,florianopolis,5400,Mês,0.0,56.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-trindade-bairros-florianopolis-56m2-aluguel-RS5400-id-2554408973/,,Comercial,5400.0,96.42857142857143,0.0
5565,2023-12-06 13:00:19.499467,Vivareal,2672667380,"Casa com 4 Quartos para Aluguel, 450m²",Casa,"Jurerê, Florianópolis - SC",,,Jurerê,florianopolis,3500,Dia,0.0,450.0,3.0,4.0,,https://vivareal.com.br/imovel/casa-4-quartos-jurere-bairros-florianopolis-450m2-aluguel-RS3500-id-2672667380/,Lavanderia; Cozinha; Churrasqueira; Piscina,Residencial,3500.0,7.777777777777778,0.0
5566,2023-12-06 13:00:19.501592,Vivareal,2658546501,"Apartamento com 3 Quartos para Aluguel, 80m²",Apartamento,"Rua João Roberto Sanford, 168 - Coqueiros, Florianópolis - SC",Rua João Roberto Sanford,168.0, Coqueiros,florianopolis,3500,Mês,550.0,80.0,1.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-80m2-aluguel-RS3500-id-2658546501/,Garagem,Residencial,4050.0,43.75,6.875
5567,2023-12-06 13:00:19.503592,Vivareal,2645604659,"Apartamento com 3 Quartos para Aluguel, 110m²",Apartamento,"Rua Hercílio de Aquino, 326 - Itaguaçu, Florianópolis - SC",Rua Hercílio de Aquino,326.0, Itaguaçu,florianopolis,2900,Mês,550.0,110.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-itaguacu-bairros-florianopolis-com-garagem-110m2-aluguel-RS2900-id-2645604659/,Elevador; Interfone; Área de serviço,Residencial,3450.0,26.363636363636363,5.0
5568,2023-12-06 13:00:19.505564,Vivareal,2668614129,"Apartamento com 2 Quartos para Aluguel, 93m²",Apartamento,"Rua Manoel Pedro Vieira, 550 - Morro das Pedras, Florianópolis - SC",Rua Manoel Pedro Vieira,550.0, Morro das Pedras,florianopolis,12000,Mês,1.0,93.0,2.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-morro-das-pedras-bairros-florianopolis-com-garagem-93m2-aluguel-RS12000-id-2668614129/,Mobiliado; Área de serviço; Salão de festas; Armário embutido; Interfone; ...,Residencial,12001.0,129.03225806451613,0.010752688172043012
5569,2023-12-06 13:00:19.507581,Vivareal,2658716712,Apartamento com 2 Quartos para Venda/Aluguel 73m²,Apartamento,"Rua Silvio Lopes Araújo, 465 - Rio Tavares, Florianópolis - SC",Rua Silvio Lopes Araújo,465.0, Rio Tavares,florianopolis,5500,Mês,500.0,73.0,3.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-73m2-venda-RS1200000-id-2658716712/,Mobiliado; Churrasqueira; Academia; Ar-condicionado; Área de serviço; ...,Residencial,6000.0,75.34246575342466,6.8493150684931505
5570,2023-12-06 13:00:19.509812,Vivareal,2673145277,"Apartamento com 2 Quartos para Aluguel, 80m²",Apartamento,"Monte Verde, Florianópolis - SC",,,Monte Verde,florianopolis,4100,Mês,697.0,80.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-monte-verde-bairros-florianopolis-com-garagem-80m2-aluguel-RS4100-id-2673145277/,Mobiliado; Churrasqueira; Elevador; Academia; Ar-condicionado; ...,Residencial,4797.0,51.25,8.7125
5571,2023-12-06 13:00:19.512066,Vivareal,2636721061,"Apartamento com 3 Quartos para Aluguel, 122m²",Apartamento,"Avenida Santa Catarina, 1130 - Estreito, Florianópolis - SC",Avenida Santa Catarina,1130.0, Estreito,florianopolis,4900,Mês,853.0,122.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-122m2-aluguel-RS4900-id-2636721061/,Mobiliado; Churrasqueira; Elevador; Varanda; Ar-condicionado; ...,Residencial,5753.0,40.16393442622951,6.991803278688525
5572,2023-12-06 13:00:19.514160,Vivareal,2649410957,"Apartamento com 2 Quartos para Aluguel, 70m²",Apartamento,"Rua Timbaúba do Ribeirão, 84 - Ribeirão da Ilha, Florianópolis - SC",Rua Timbaúba do Ribeirão,84.0, Ribeirão da Ilha,florianopolis,2700,Mês,560.0,70.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ribeirao-da-ilha-bairros-florianopolis-com-garagem-70m2-aluguel-RS2700-id-2649410957/,Churrasqueira; Cozinha; Varanda; Área de serviço; Aceita animais,Residencial,3260.0,38.57142857142857,8.0
5573,2023-12-06 13:00:19.516290,Vivareal,2668333198,"Apartamento com 3 Quartos para Aluguel, 106m²",Apartamento,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,11000,Mês,950.0,106.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-106m2-aluguel-RS11000-id-2668333198/,Mobiliado; Churrasqueira; Elevador; Academia; Espaço gourmet; ...,Residencial,11950.0,103.77358490566037,8.962264150943396
5574,2023-12-06 13:00:19.518535,Vivareal,2659150009,"Casa com 3 Quartos para Aluguel, 123m²",Casa,"Rua Senador Alberto Pasqualine, 308 - Estreito, Florianópolis - SC",Rua Senador Alberto Pasqualine,308.0, Estreito,florianopolis,5500,Mês,0.0,123.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-estreito-bairros-florianopolis-com-garagem-123m2-aluguel-RS5500-id-2659150009/,Garagem,Residencial,5500.0,44.71544715447155,0.0
5575,2023-12-06 13:00:19.520576,Vivareal,2659873398,"Casa com 4 Quartos para Aluguel, 550m²",Casa,"Rua Laurindo Januário da Silveira - Lagoa da Conceição, Florianópolis - SC",Rua Laurindo Januário da Silveira ,, Lagoa da Conceição,florianopolis,40000,Mês,0.0,550.0,5.0,4.0,3.0,https://vivareal.com.br/imovel/casa-4-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-550m2-aluguel-RS40000-id-2659873398/,Churrasqueira; Armário na cozinha; Closet; Ar-condicionado,Residencial,40000.0,72.72727272727273,0.0
5576,2023-12-06 13:00:19.522684,Vivareal,2624531175,"Apartamento com 3 Quartos para Aluguel, 96m²",Apartamento,"Rua João Meirelles, 1435 - Abraão, Florianópolis - SC",Rua João Meirelles,1435.0, Abraão,florianopolis,4300,Mês,1008.0,96.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-96m2-aluguel-RS4300-id-2624531175/,Piscina; Churrasqueira; Elevador; Condomínio fechado; Varanda; ...,Residencial,5308.0,44.791666666666664,10.5
5577,2023-12-06 13:00:19.524759,Vivareal,2665048177,"Casa com 5 Quartos para Aluguel, 485m²",Casa,"Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,17000,Mês,0.0,485.0,8.0,5.0,7.0,https://vivareal.com.br/imovel/casa-5-quartos-joao-paulo-bairros-florianopolis-com-garagem-485m2-aluguel-RS17000-id-2665048177/,Cozinha; Mobiliado; Varanda; Área de serviço; Escritório,Residencial,17000.0,35.05154639175258,0.0
5578,2023-12-06 13:00:19.527040,Vivareal,2558522481,"Sala/Conjunto    para Aluguel, 45m²",Sala/Conjunto,"Rua Vidal Ramos - Centro, Florianópolis - SC",Rua Vidal Ramos ,, Centro,florianopolis,990,Mês,0.0,45.0,,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-45m2-aluguel-RS990-id-2558522481/,,Residencial,990.0,22.0,0.0
5579,2023-12-06 13:00:19.529123,Vivareal,2657544560,"Casa com 4 Quartos para Aluguel, 600m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,11500,Mês,0.0,600.0,5.0,4.0,2.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-600m2-aluguel-RS11500-id-2657544560/,Lavanderia; Cozinha; Churrasqueira; Espaço gourmet; Sala de jantar,Residencial,11500.0,19.166666666666668,0.0
5580,2023-12-06 13:00:19.531301,Vivareal,2624531433,"Apartamento com 3 Quartos para Aluguel, 155m²",Apartamento,"Rua João Meirelles, 1436 - Abraão, Florianópolis - SC",Rua João Meirelles,1436.0, Abraão,florianopolis,4000,Mês,1009.0,155.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-abraao-bairros-florianopolis-com-garagem-155m2-aluguel-RS4000-id-2624531433/,Piscina; Churrasqueira; Condomínio fechado; Aceita animais; Área de serviço; ...,Residencial,5009.0,25.806451612903224,6.509677419354839
5581,2023-12-06 13:00:19.533422,Vivareal,2509682201,"Imóvel comercial    para Aluguel, 40m²",Imóvel,"Rua Conselheiro Mafra, 220 - Centro, Florianópolis - SC",Rua Conselheiro Mafra,220.0, Centro,florianopolis,600,Mês,583.0,40.0,1.0,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-40m2-aluguel-RS600-id-2509682201/,Elevador; Cozinha; Vista para o mar,Residencial,1183.0,15.0,14.575
5582,2023-12-06 13:00:19.535950,Vivareal,2664542025,"Apartamento com 2 Quartos para Aluguel, 97m²",Apartamento,"Rua Gentil Leandro dos Santos, 88 - Carvoeira, Florianópolis - SC",Rua Gentil Leandro dos Santos,88.0, Carvoeira,florianopolis,3400,Mês,997.0,97.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-carvoeira-bairros-florianopolis-com-garagem-97m2-aluguel-RS3400-id-2664542025/,Mobiliado; Churrasqueira; Elevador; Academia; Área de serviço; ...,Residencial,4397.0,35.05154639175258,10.278350515463918
5583,2023-12-06 13:00:19.538251,Vivareal,2661653859,"Sala/Conjunto    para Aluguel, 39m²",Sala/Conjunto,"Rua Trajano, 265 - Centro, Florianópolis - SC",Rua Trajano,265.0, Centro,florianopolis,900,Mês,0.0,39.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-39m2-aluguel-RS900-id-2661653859/,Cozinha,Residencial,900.0,23.076923076923077,0.0
5584,2023-12-06 13:00:19.540419,Vivareal,2662754780,"Apartamento com 3 Quartos para Aluguel, 83m²",Apartamento,"Rua Fernando Ferreira de Mello, 478 - Bom Abrigo, Florianópolis - SC",Rua Fernando Ferreira de Mello,478.0, Bom Abrigo,florianopolis,4000,Mês,1198.0,83.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-bom-abrigo-bairros-florianopolis-com-garagem-83m2-aluguel-RS4000-id-2662754780/,Mobiliado; Elevador; Área de serviço; Playground; Quadra poliesportiva; ...,Residencial,5198.0,48.19277108433735,14.433734939759036
5585,2023-12-06 13:00:19.542445,Vivareal,2613060001,"Apartamento com  Quarto para Aluguel, 45m²",Apartamento,"Rua Rodolfo Hickel - Canasvieiras, Florianópolis - SC",Rua Rodolfo Hickel ,, Canasvieiras,florianopolis,600,Dia,0.0,45.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-45m2-aluguel-RS600-id-2613060001/,Mobiliado; Condomínio fechado; Aceita animais; Varanda gourmet; Cozinha americana; ...,Residencial,600.0,13.333333333333334,0.0
5586,2023-12-06 13:00:19.544559,Vivareal,2593385980,Apartamento com 3 Quartos para Venda/Aluguel 87m²,Apartamento,"Rua Orlando Odilio Koerich, 324 - Jardim Atlântico, Florianópolis - SC",Rua Orlando Odilio Koerich,324.0, Jardim Atlântico,florianopolis,3900,Mês,1201.0,87.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-87m2-venda-RS1124000-id-2593385980/,Elevador; Garagem; Jardim; Área de serviço; Playground; ...,Residencial,5101.0,44.827586206896555,13.804597701149426
5587,2023-12-06 13:00:19.546586,Vivareal,2650022553,"Casa com 2 Quartos para Aluguel, 60m²",Casa,"Servidão Canarinho, 9 - Rio Tavares, Florianópolis - SC",Servidão Canarinho,9.0, Rio Tavares,florianopolis,2600,Mês,0.0,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-60m2-aluguel-RS2600-id-2650022553/,Varanda,Residencial,2600.0,43.333333333333336,0.0
5588,2023-12-06 13:00:19.548596,Vivareal,2668244720,"Apartamento com 2 Quartos para Aluguel, 75m²",Apartamento,"Rua Leonel Pereira - Cachoeira do Bom Jesus, Florianópolis - SC",Rua Leonel Pereira ,, Cachoeira do Bom Jesus,florianopolis,710,Dia,550.0,75.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-75m2-aluguel-RS710-id-2668244720/,TV a cabo,Residencial,1260.0,9.466666666666667,7.333333333333333
5589,2023-12-06 13:00:19.550621,Vivareal,2577968528,"Casa de condomínio com 4 Quartos para Aluguel, 400m²",Casa,"Servidão João José de Melo, 1424 - Córrego Grande, Florianópolis - SC",Servidão João José de Melo,1424.0, Córrego Grande,florianopolis,15000,Mês,1700.0,400.0,4.0,4.0,4.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-corrego-grande-bairros-florianopolis-com-garagem-400m2-aluguel-RS15000-id-2577968528/,,Residencial,16700.0,37.5,4.25
5590,2023-12-06 13:00:20.409882,Vivareal,2661603260,"Casa com 3 Quartos para Aluguel, 250m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,9200,Mês,0.0,250.0,4.0,3.0,3.0,https://vivareal.com.br/imovel/casa-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-250m2-aluguel-RS9200-id-2661603260/,Lareira; Lavanderia; Cozinha; Piscina; Sala de massagem,Residencial,9200.0,36.8,0.0
5591,2023-12-06 13:00:20.412586,Vivareal,2554410529,"Ponto comercial/Loja/Box    para Aluguel, 23m²",Ponto,"Rua Tenente Silveira - Centro, Florianópolis - SC",Rua Tenente Silveira ,, Centro,florianopolis,2300,Mês,0.0,23.0,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-23m2-aluguel-RS2300-id-2554410529/,Elevador,Comercial,2300.0,100.0,0.0
5592,2023-12-06 13:00:20.415133,Vivareal,2650203757,"Apartamento com  Quarto para Aluguel, 29m²",Apartamento,"Rua Augusto Lídio Pires, 60 - Trindade, Florianópolis - SC",Rua Augusto Lídio Pires,60.0, Trindade,florianopolis,2690,Mês,0.0,29.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-trindade-bairros-florianopolis-29m2-aluguel-RS2690-id-2650203757/,Mobiliado,Residencial,2690.0,92.75862068965517,0.0
5593,2023-12-06 13:00:20.417386,Vivareal,2646544755,"Sala/Conjunto    para Aluguel, 28m²",Sala/Conjunto,"Rua Belmira Isabel Martins, 62 - Estreito, Florianópolis - SC",Rua Belmira Isabel Martins,62.0, Estreito,florianopolis,1600,Mês,0.0,28.0,1.0,,2.0,https://vivareal.com.br/imovel/sala-comercial-estreito-bairros-florianopolis-com-garagem-28m2-aluguel-RS1600-id-2646544755/,,Residencial,1600.0,57.142857142857146,0.0
5594,2023-12-06 13:00:20.419410,Vivareal,2644125088,"Apartamento com  Quarto para Aluguel, 45m²",Apartamento,"Rua Araci Vaz Callado, 1564 - Canto, Florianópolis - SC",Rua Araci Vaz Callado,1564.0, Canto,florianopolis,3500,Mês,450.0,45.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-canto-bairros-florianopolis-com-garagem-45m2-aluguel-RS3500-id-2644125088/,Elevador; Playground; Academia; Interfone,Residencial,3950.0,77.77777777777777,10.0
5595,2023-12-06 13:00:20.421397,Vivareal,2644063582,"Casa com 5 Quartos para Aluguel, 450m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5000,Dia,0.0,450.0,7.0,5.0,2.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-450m2-aluguel-RS5000-id-2644063582/,Piscina; Mobiliado; Aceita animais; Ar-condicionado; Varanda gourmet; ...,Residencial,5000.0,11.11111111111111,0.0
5596,2023-12-06 13:00:20.423455,Vivareal,2659897860,"Casa com 5 Quartos para Aluguel, 290m²",Casa,"Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,3900,Dia,0.0,290.0,5.0,5.0,4.0,https://vivareal.com.br/imovel/casa-5-quartos-jurere-internacional-bairros-florianopolis-com-garagem-290m2-aluguel-RS3900-id-2659897860/,TV a cabo; Lavanderia; Cozinha; Piscina; Cinema,Residencial,3900.0,13.448275862068966,0.0
5597,2023-12-06 13:00:20.425555,Vivareal,2662084353,"Ponto comercial/Loja/Box    para Aluguel, 100m²",Ponto,"Rua João Meirelles, 345 - Bom Abrigo, Florianópolis - SC",Rua João Meirelles,345.0, Bom Abrigo,florianopolis,4000,Mês,0.0,100.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-bom-abrigo-bairros-florianopolis-100m2-aluguel-RS4000-id-2662084353/,,Comercial,4000.0,40.0,0.0
5598,2023-12-06 13:00:20.427584,Vivareal,2642952444,"Apartamento com 3 Quartos para Aluguel, 105m²",Apartamento,"Rua Araci Vaz Callado - Estreito, Florianópolis - SC",Rua Araci Vaz Callado ,, Estreito,florianopolis,5300,Mês,680.0,105.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-105m2-aluguel-RS5300-id-2642952444/,Piscina; Churrasqueira; Elevador; Condomínio fechado; Varanda; ...,Residencial,5980.0,50.476190476190474,6.476190476190476
5599,2023-12-06 13:00:20.429575,Vivareal,2617726076,"Sala/Conjunto    para Aluguel, 24m²",Sala/Conjunto,"Avenida Desembargador Vítor Lima - Trindade, Florianópolis - SC",Avenida Desembargador Vítor Lima ,, Trindade,florianopolis,1500,Mês,0.0,24.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-trindade-bairros-florianopolis-com-garagem-24m2-aluguel-RS1500-id-2617726076/,,Residencial,1500.0,62.5,0.0
